,,,average,average,average,average,biolRSD,biolRSD,biolRSD,biolRSD,bioln,bioln,bioln,bioln,techRSD,techRSD,techRSD,techRSD,techn,techn,techn,techn,combRSD,combRSD,combRSD,combRSD,combASD,combASD,combASD,combASD,neff,neff,neff,neff
9.96_67.9879n,158.9649446,9.957866667000001,425.06615548888885,458.96305078888884,231.65125189999998,283.69844267777785,0.049137719642167364,0.01053287047643983,0.0,0.27252710159616605,3,3,1,3,0.027192385575763645,0.0445838160903971,0.04925124568960615,0.07420744248500834,3,3,3,3,0.05615996193849528,0.045811112381777076,0.04925124568960615,0.28244958067692866,23.871699113598517,21.025607898773046,11.409112721631741,80.13050617303604,4.1199354864680755,3.222560564837019,0.0,3.294954215275162
9.96_684.2025m/z,684.2024906,9.957866667000001,107.58718672444445,105.41312773333334,3.783342263333333,14.683591774333332,0.2478889437498115,0.11045019456226852,0.0,1.647379532800081,3,3,1,3,1.328593185614758,1.7320508075688774,1.7320508075688774,1.3058219322697564,3,3,3,3,1.3515209141168951,1.7355688535690088,1.7320508075688774,2.1021489585386983,145.40633294908625,182.95174125126482,6.552941022515964,30.86709715602221,3.1390798676637104,3.0162653916782953,0.0,4.801910264273856
9.96_686.8906m/z,686.8906304999998,9.957866667000001,37.40378564688889,47.82639501411112,34.27934957033333,32.52079803955556,0.13174013550746513,0.03806556487640059,0.0,0.01641271719065743,3,3,1,3,0.2862567502827669,0.2155822067820755,0.07252711751428229,0.17729300388303693,3,3,3,3,0.31511647114356883,0.21891705075299414,0.07252711751428229,0.17805107837766962,11.786548940458097,10.47001334463691,2.4861824146007274,5.7903631606452715,3.8108248427609044,3.1245881630743386,0.0,3.0342772420991846
9.96_691.8290m/z,691.8289528,9.957866667000001,13.777439037222226,13.709031652333335,3.490193685,22.279570831666664,0.08097763158620394,0.21621440025197733,0.0,0.9511881940031368,3,3,1,3,1.0696876091353569,1.1132816192169512,0.8773560992422927,0.9528872263359488,3,3,3,3,1.0727483199497574,1.1340831673923386,0.8773560992422927,1.3463851776238354,14.779724580390347,15.547182038160015,3.0621427170716835,29.996883931576342,3.0229224977660327,3.1506612983885587,0.0,4.999987260484792
9.96_694.8005m/z,694.8005015,9.957866667000001,62.92909915911111,59.22712538377778,54.602408934333326,62.92607535477777,0.03932043323749922,0.01673123234139724,0.0,0.20719270945630056,3,3,1,3,0.15171257667158985,0.1307966567534615,0.18495272695785653,0.1745029761142415,3,3,3,3,0.15672524490431547,0.13186242661783773,0.18495272695785653,0.2708876289618456,9.86257847731964,7.809832474703872,10.098864430872977,17.045895352730177,3.267484242058408,3.0654344263605124,0.0,4.887596017445492
9.96_708.8038m/z,708.8038038999997,9.957866667000001,18.19298335333333,15.06346234511111,14.795977796666667,16.117918131444444,0.1769296035951712,0.18664586058807406,0.0,0.1890564791330162,3,3,1,3,0.22250338246153192,0.23966874094578064,0.463048424283788,0.32238343137982994,3,3,3,3,0.28427423350554865,0.3037725837879358,0.463048424283788,0.3737290852079968,5.171796397948038,4.575866877366681,6.851254204484414,6.023734798722117,4.806833492304519,4.773564495405293,0.0,4.230129788867178
9.96_709.5839m/z,709.5839323,9.957866667000001,40.529747343666656,39.144647392777784,120.80570003333334,35.413517284111116,0.0596092194879791,0.03638376295624983,0.0,0.07397825038799759,3,3,1,3,0.1411312826162404,0.10779194898793966,0.5892390843479602,0.09327100304799513,3,3,3,3,0.15320345290126847,0.11376678985308131,0.5892390843479602,0.11904730799160634,6.209297238265745,4.453360873807117,71.18344007165568,4.21588389918765,3.6915673481482734,3.4498850531418115,0.0,4.80287120418336
9.96_714.4550m/z,714.455024,9.957866667000001,251.84752673333332,234.1085610111111,763.8115785,233.73472156666665,0.30611024256216474,0.1165607952352068,0.0,0.24819501485301906,3,3,1,3,0.08799703240427859,0.05491979652024174,0.6534473102533472,0.08839725651060425,3,3,3,3,0.31850739130109207,0.12885108860886105,0.6534473102533472,0.26346696255221813,80.21529874546604,30.16514293893563,499.1106215111884,61.581377134158096,3.3283103550428605,3.8462911304960703,0.0,3.499365866040467
9.96_719.8392m/z,719.8391925,9.957866667000001,19.72597169,15.631147765555555,13.687936005666664,18.617828856777773,0.14850376589287356,0.039820547623136464,0.0,0.3374091675607486,3,3,1,3,0.17353397718560426,0.17102231678421928,0.846590513517167,0.4484478090608774,3,3,3,3,0.22840186015490158,0.17559700695412872,0.846590513517167,0.5612044046562166,4.505448627358928,2.7447827628892725,11.58807677202746,10.4484075595593,4.906726758282819,3.216219223979882,0.0,4.714838457814031
9.96_726.5473m/z,726.5473389,9.957866667000001,0.0,0.0,56.25692949599998,26.864255777666674,0.0,0.0,0.0,0.7992174619573411,3,3,1,3,0.0,0.0,1.674219094190982,0.6708969185902807,3,3,3,3,,,1.674219094190982,1.0434803433086162,0.0,0.0,94.18642554275903,28.032322841610096,0.0,0.0,0.0,4.88343358911612
9.96_738.9042m/z,738.9042141,9.957866667000001,17.04791141,16.695260928888892,14.961988796666667,12.921626987333331,0.0615290405384233,0.0872972142093728,0.0,0.0854546928076675,3,3,1,3,0.3192097276878944,0.18273249590230453,0.05904820936689795,0.20058921727362425,3,3,3,3,0.32508563960925535,0.20251411967416708,0.05904820936689795,0.21803334288428927,5.542031184721773,3.381026069744451,0.8834786470107548,2.817345527552134,3.148411973347011,3.8677149626407816,0.0,3.70281640508026
9.96_741.8323n,764.8514746000003,9.957866667000001,167.35857291555558,46.408800498888894,629.6884543900002,390.2462403488889,1.1972819755333752,0.023244982568544497,0.0,1.026166496271433,3,3,1,3,0.16911748202157253,0.12000656185764424,1.022249363847355,1.1593535488680704,3,3,3,3,1.2091670073494474,0.12223708154035964,1.022249363847355,1.5482630039314957,202.36446476657662,5.672876330772965,643.6986219222019,604.2038163555432,3.079775817139643,3.149864077946658,0.0,4.941875719923902
9.96_752.7970m/z,752.7970468999997,9.957866667000001,58.34758853533333,58.096965062333325,93.88239777333335,70.24192215733335,0.057779088232644576,0.058553741693445314,0.0,0.3507432198901398,3,3,1,3,0.08660319911038462,0.06893803323173953,0.6672622743972701,0.38502552768268505,3,3,3,3,0.10410829521776183,0.09044884240366562,0.6672622743972701,0.5208315113990637,6.074467972480978,5.254803237054254,62.64418226410363,36.58420648077931,4.486038575856385,4.897920392181909,0.0,4.9657109994324315
9.96_768.7799m/z,768.779947,9.957866667000001,66.64084842166666,71.73532143388887,99.28116245666666,72.00396373177776,0.0495517296938774,0.07560125600618843,0.0,0.3150098300976761,3,3,1,3,0.14915620707972435,0.08018036368525518,0.5865153610742497,0.2351094977364395,3,3,3,3,0.1571717150955117,0.11020181772735435,0.5865153610742497,0.3930746353862681,10.474056441853373,7.905362817270597,58.229926846143094,28.302931790234613,3.436151070367462,4.986246814669719,0.0,4.700516281133368
9.96_787.8335m/z,787.8335385,9.957866667000001,7.523210811777779,7.719821735777778,4.066791522,2.891217833555556,0.2648518294795373,0.2727744931153063,0.0,0.9340516142940524,3,3,1,3,0.3492082647634666,0.6758555829508509,1.0309228703480544,1.0310923511673624,3,3,3,3,0.43828404460779685,0.7288255573867775,1.0309228703480544,1.3912598085193018,3.2973032630230716,5.626403379504799,4.1925483889673725,4.022435169500093,4.728849505517845,3.6347262248088157,0.0,4.961547127710566
9.96_809.8192n,832.8191475,9.957866667000001,43.33435798222222,42.99526092444446,26.88416499333333,32.93861003333333,0.08304922096588674,0.05016127564096495,0.0,0.27196707611565196,3,3,1,3,0.1609899210353638,0.08321773930808174,0.3932117972132477,0.17905387199704395,3,3,3,3,0.18114891050738713,0.09716658741294107,0.3932117972132477,0.32561692150137195,7.84997173601665,4.177702778957242,10.571170833606079,10.725368797588203,3.994071963699852,4.283850935830478,0.0,4.459566652511055
9.96_812.5306m/z,812.5306147000001,9.957866667000001,0.6625069162222222,0.0,29.109421129,9.694564373777776,1.7224685819043015,0.0,0.0,1.0241942871946057,3,3,1,3,1.6061311490284602,0.0,1.608547596787404,0.8550160819837513,3,3,3,3,2.3551125840449534,,1.608547596787404,1.3341763145749932,1.5602783754117713,0.0,46.82388940092544,12.93425816761686,4.980597234048142,0.0,0.0,4.876345700221284
9.96_820.7838m/z,820.7837562999997,9.957866667000001,35.10803384911111,36.82791989,21.515023806333332,28.84832046333333,0.03423842140495105,0.04555578071936632,0.0,0.2671813693761744,3,3,1,3,0.15600886413158166,0.0973551258100588,0.28045397756804674,0.2141349275946578,3,3,3,3,0.15972174300304048,0.10748650928578603,0.28045397756804674,0.3424027619013858,5.607516359789771,3.9585045532326686,6.0339740039573995,9.877744602861599,3.192212922057951,3.8357782337265904,0.0,4.818882303331268
9.96_825.7942n,826.8014538,9.957866667000001,54.666186968888894,54.23843765555557,29.999738145666672,39.34130329222222,0.04775562731497302,0.08654630201250209,0.0,0.2696840031969238,3,3,1,3,0.1784236702806805,0.2831640663740425,0.7986671386093082,0.1858287646972442,3,3,3,3,0.18470410406018486,0.29609483426348787,0.7986671386093082,0.32750845999641315,10.097069086475177,16.059721208332245,23.959805023828114,12.884609655487518,3.2850893894989084,3.3704309794440612,0.0,4.549827773467268
9.96_89.0693m/z,89.06931354,9.957866667000001,7.816543130666666,7.598579760333332,5.502827472000001,5.0979248083333335,0.06171040708212273,0.15149689220783133,0.0,0.2359011527433838,3,3,1,3,0.0924792635184524,0.11313360813571642,0.33576079552116456,0.330136689208495,3,3,3,3,0.11117818366548655,0.18907808344289168,0.33576079552116456,0.40575804049606173,0.8690290678104559,1.4367248979717737,1.8476337296144392,2.0685239808255944,4.486392607848448,4.701512718156277,0.0,4.6200183839938855
9.96_890.8508m/z,890.8507743999999,9.957866667000001,33.50935586222222,38.80717535666667,25.66958101333333,28.04764188666667,0.15651807142986318,0.053434030519682194,0.0,0.2993344689810027,3,3,1,3,0.2762063533186637,0.146814558923032,0.331680516722948,0.15381662789142733,3,3,3,3,0.31747103221824546,0.15623607243317006,0.331680516722948,0.33654224004726163,10.638249794548203,6.063080659950906,8.514099894563975,9.439216228582206,4.1643960236130155,3.520718807300326,0.0,3.987372684673246
9.96_912.5247m/z,912.5246635,9.957866667000001,0.0,0.0,0.026825911333333338,11.83570375022222,0.0,0.0,0.0,1.658858681993172,3,3,1,3,0.0,0.0,1.7320508075688772,1.1401827414092405,3,3,3,3,,,1.7320508075688772,2.012915500122053,0.0,0.0,0.0464638413886711,23.82427153367502,0.0,0.0,0.0,4.544894581728425
9.96_930.7370m/z,930.7369591,9.957866667000001,198.8860052822222,52.08753638833334,493.19682683333326,390.7766227777778,0.4853628977234446,0.7039295165932962,0.0,0.3434310864314401,3,3,1,3,0.5357888562148981,0.5978139958165319,0.3567437812504045,0.2762603059896553,3,3,3,3,0.7229431796002834,0.9235249525190968,0.3567437812504045,0.44075465714269796,143.78328103672848,48.104139569872274,175.94490090522427,172.23661639180085,4.961546401539625,4.897758077424028,0.0,4.82441435150664
9.96_962.6927m/z,962.6927342,9.957866667000001,56.43633115666668,48.402915889555565,1792.574896,549.7348292333332,0.31466048261666674,0.8157940675719957,0.0,0.8400488054089721,3,3,1,3,0.3780067915902707,0.7443058727570743,0.2958221885623412,0.6821282016123983,3,3,3,3,0.4918336647779653,1.104314806975951,0.2958221885623412,1.0821186990825016,27.75728757940624,53.45205671764774,530.2834288966312,594.8783382503158,4.8725851813454,4.966822421939755,0.0,4.838250976037727
9.96_994.7784m/z,994.7783985,9.957866667000001,7.716235228555554,8.195877652888887,12.471922124666667,6.534380597777778,0.40831725047025663,0.4056983333001936,0.0,0.4220727130257918,3,3,1,3,0.8847901380329452,0.2640373463529498,0.5754326968200681,0.6371341942818006,3,3,3,3,0.9744621929002419,0.4840525363136346,0.5754326968200681,0.7642547720518804,7.519179501752345,3.967235365197104,7.176751782726814,4.993931554254885,3.8149123483888943,4.436544780718164,0.0,4.471915538626829
9.97_102.0344m/z,102.034432,9.965016667,4932.269384444445,4815.48524611111,5283.493872666668,4982.054578333334,0.013999154220550515,0.009738713473503177,0.0,0.016393201995792573,3,3,1,3,0.014435842335345075,0.012405053968123136,0.04603485211793768,0.013989072308533095,3,3,3,3,0.020108949818966142,0.015771109791991172,0.04603485211793768,0.02155066624789649,99.18275754541637,75.94554651813195,243.22485909423992,107.36659544646636,4.996231728322165,4.786627798182035,0.0,4.903447856139192
9.97_103.9559m/z,103.95587640000001,9.965016667,55.998566184444435,44.02550946333333,41.07050837333333,55.14245753777778,0.0662954361523353,0.06718525132309404,0.0,0.23766923259044576,3,3,1,3,0.3184470260055377,0.3852091515317368,0.2014034527401731,0.21625054203902874,3,3,3,3,0.32527464276577106,0.3910242299642669,0.2014034527401731,0.3213268757080633,18.21491361104055,17.21504093668446,8.271742192183524,17.718753599478678,3.1730365516850187,3.121566244198186,0.0,4.96484540562875
9.97_104.0300m/z,104.0299925,9.97215,24.81777549222223,25.963872647777773,31.49655414,27.210160247777768,0.03429660112587996,0.03163455977769933,0.0,0.11445726920018452,3,3,1,3,0.10017871130248544,0.09413432187938407,0.04865667365837195,0.05900273246360607,3,3,3,3,0.10588687854032923,0.09930768312683727,0.04865667365837195,0.128770295141913,2.6278767791860944,2.5784120376510726,1.532517556153224,3.5038603659650915,3.46247241405573,3.4460499626765477,0.0,3.992848464553731
9.97_105.9540m/z,105.9540422,9.965016667,22.897032552222228,17.494347903333335,16.28343848,22.541001555555557,0.06757852134699859,0.07731944864706036,0.0,0.24653921772404114,3,3,1,3,0.3288134048460295,0.38018157488606863,0.1939721113922326,0.21345203288277534,3,3,3,3,0.33568603151439835,0.38796433730684166,0.1939721113922326,0.3261032907190168,7.686213990911476,6.787183090932052,3.158532942691127,7.350694783369144,3.1686569208314705,3.1651630962591724,0.0,4.919711715366962
9.97_111.0207m/z,111.02070249999998,9.97215,1764.7037816000004,1731.7887997444445,2060.533916446667,1854.5729548111112,0.019421496268343802,0.003722882236408828,0.0,0.033309771891023215,3,3,1,3,0.00961126324140977,0.019645212038820404,0.03720425258628115,0.018150900826465127,3,3,3,3,0.021669584638311985,0.019994854543016374,0.03720425258628115,0.03793410212782389,38.24039795693044,34.62686515011508,76.66062429008093,70.35155987130481,3.924184669346342,3.14346481297077,0.0,4.091484285961842
9.97_113.0173m/z,113.01725900000001,9.97215,61.889363887777776,62.53624625,78.90470403666667,64.65703175,0.07267731388584217,0.03073471835209266,0.0,0.029436884000247705,3,3,1,3,0.06069656725978336,0.08322107221821537,0.08598660448336425,0.04279226793079267,3,3,3,3,0.09468930895715014,0.0887151045388094,0.08598660448336425,0.051939467982496566,5.86026109833128,5.547909623533477,6.784747577877772,3.358251830422389,4.876863702684398,3.535607794385766,0.0,4.546527337792502
9.97_122.5478m/z,122.54782620000002,9.965016667,2833.1285096766665,2773.177910206667,2811.14442957,2819.20794189,0.00625786929925234,0.0031744940625856944,0.0,0.011325248660752948,3,3,1,3,0.01564735367039781,0.01787037214065404,0.013462569882100988,0.01483949672292291,3,3,3,3,0.01685231749798931,0.018150140853416423,0.013462569882100988,0.018667402610366722,47.744781157676464,50.33356968183401,37.84522833176504,52.62728969360398,3.623821852696954,3.1260984039385438,0.0,4.739630017492366
9.97_129.9810m/z,129.9810418,9.97215,27.41075417,25.21114515666667,29.34069474666667,27.46194552111111,0.052591642712135935,0.02639597385485641,0.0,0.055673021491396864,3,3,1,3,0.06298268205116267,0.06142993170755326,0.0910730584217794,0.036166293304681116,3,3,3,3,0.08205302627885706,0.06686092988689972,0.0910730584217794,0.06638890037786256,2.249135332234301,1.6856406086883418,2.6721468067987697,1.8231683653833346,4.8766555785991885,3.7141950690670296,0.0,4.4328487404333785
9.97_131.5341m/z,131.5341309,9.97215,23.78790403222222,22.122695564444445,44.16603561666667,30.380246466666666,0.1148379553970888,0.03759946727934712,0.0,0.12634789509950292,3,3,1,3,0.06717878245812509,0.06442148382647422,0.09258604553238213,0.12452937343526445,3,3,3,3,0.13304414610323842,0.0745912026856745,0.09258604553238213,0.17740167824531577,3.164841379552787,1.6501584688009479,4.089158584589511,5.389506708692991,4.225344393569808,4.220906952969977,0.0,4.999159577982364
9.97_139.9887m/z,139.9886632,9.97215,3397.799711,3313.1072644444453,3759.3921659999996,3542.132936444444,0.01866930338317657,0.009297932188260279,0.0,0.023859412534003012,3,3,1,3,0.013628438395035157,0.013589745449681416,0.02259685079494464,0.019179626643644254,3,3,3,3,0.023114437520743533,0.016466108355182876,0.02259685079494464,0.030612573309954337,78.53822912790994,54.553983208685764,84.95042385478574,108.43380419050938,4.660126556638447,4.535890911908368,0.0,4.823385701320617
9.97_141.9842m/z,141.9842071,9.97215,593.9986702222221,586.1024543444445,700.5635199999997,610.7440385777778,0.026337421512417795,0.02365472163489972,0.0,0.04503050409016348,3,3,1,3,0.034712661976976006,0.029770737400619293,0.0214162496242198,0.01552697888754158,3,3,3,3,0.04357325640172609,0.038024237809602776,0.0214162496242198,0.04763227237901202,25.882456359877224,22.28609910478501,15.003443221942094,29.091126399394536,4.729517208916594,4.805634694556998,0.0,3.468947453463053
9.97_146.4997m/z,146.49972780000004,9.965016667,10.304575352666667,8.050975780777778,10.611973378666669,10.369047675888886,0.027015165376851155,0.07554832628653363,0.0,0.07607077038185009,3,3,1,3,0.1719208767759701,0.2074599087572672,0.09223221367952884,0.12614950665333227,3,3,3,3,0.17403047730715707,0.22078759780900326,0.09223221367952884,0.14731076041948626,1.7933101670721465,1.77755560265639,0.9787657962226558,1.5274722979610986,3.0987082174218306,3.5212790531671105,0.0,4.284665207347565
9.97_151.0357m/z,151.035663,9.97215,87.94657964222222,87.15743604,99.84214946000002,90.64773332777777,0.041522311349716616,0.01824215370868266,0.0,0.06274748056285563,3,3,1,3,0.045609894513701225,0.0497035109328036,0.013813620423267857,0.07351413466006618,3,3,3,3,0.06167953321300153,0.052945398015111104,0.013813620423267857,0.09665182001289106,5.42450398001233,4.6145851411143886,1.3791815548836182,8.761268406172924,4.96524666264688,3.529210508895052,0.0,4.903717615981623
9.97_167.0137m/z,167.013749,9.965016667,2311.0634421111113,2205.250131888889,2628.3250399999997,2381.285484444445,0.015072351048678384,0.009023499658478916,0.0,0.029453819177676456,3,3,1,3,0.0252125404363306,0.04265134554846731,0.023443428245375996,0.019543128868692698,3,3,3,3,0.029374273801886605,0.04359542204384919,0.023443428245375996,0.035347720578979225,67.8858103221023,96.1388102119502,61.61694948076499,84.17301392292143,4.2676158067610075,3.178679748471009,0.0,4.475109502688142
9.97_170.9839n,364.9589801,9.965016667,131.58571396666665,128.1505183555556,137.57869503333333,132.48399316666666,0.018293900745795767,0.009163243492637902,0.0,0.014084718181503798,3,3,1,3,0.0415358341561771,0.0497346404609981,0.054600889546793284,0.08354507002025219,3,3,3,3,0.045386036658277125,0.05057172622217003,0.054600889546793284,0.08472401082893341,5.972154037796701,6.4807929295063325,7.511919131506991,11.224575271713006,3.747797932814742,3.1356251826275643,0.0,3.113596244584625
9.97_174.9917m/z,174.9917419,9.97215,29.38813489555555,31.033012982222214,45.39950835666666,33.46422968444444,0.05959178532333,0.07400295971123375,0.0,0.12849290533825775,3,3,1,3,0.1632407369593641,0.16322638000427114,0.10427745310976076,0.1385662522808807,3,3,3,3,0.1737777865006289,0.17921855142624385,0.10427745310976076,0.18897363041820184,5.107005031531534,5.561691633065685,4.734145103868499,6.323856972618023,3.5237578134138188,3.7888696247875187,0.0,4.977428517173335
9.97_188.4799m/z,188.4798736,9.97215,15.071026573333334,14.556927227222225,12.898983572,12.122370092333336,0.09958919468976524,0.10876074748892747,0.0,0.12489348028684735,3,3,1,3,0.1130672153686976,0.14474861920821966,0.21139558541883655,0.1939708936465255,3,3,3,3,0.15067250210369312,0.18105541405060613,0.21139558541883655,0.23070129821956536,2.270789283075382,2.6356104864292615,2.7267881835108954,2.796646517799333,4.937242539651172,4.7124490624515305,0.0,4.415093351659296
9.97_207.0179m/z,207.01787050000001,9.97215,11.985288661666665,11.36561323722222,10.664469551666668,11.671643122777779,0.12488413699578335,0.13224822602735936,0.0,0.09927323684091892,3,3,1,3,0.269778716066402,0.25979983626009057,0.12535606418428671,0.2621304959132996,3,3,3,3,0.29728202655999564,0.2915228090701539,0.12535606418428671,0.28029907677447957,3.563010902246804,3.313335497719947,1.3368559296100981,3.271550791755815,3.819522468161591,3.9712681223171686,0.0,3.562141918348824
9.97_209.0039m/z,209.003939,9.97215,11.686625870777776,12.166016486888887,15.449631340000002,11.471132881333332,0.10971460686194673,0.09273658590203827,0.0,0.0870388624856057,3,3,1,3,0.2216648606197936,0.1869290387033521,0.1424000621745517,0.13615658574630454,3,3,3,3,0.2473309632708045,0.2086684927710109,0.1424000621745517,0.16159944128888243,2.890464434004972,2.5386643233463735,2.2000284633899025,1.8537286645739945,3.9244481960858986,3.928254459512911,0.0,4.400686218633589
9.97_212.0113n,235.00076370000002,9.965016667,768.8661873666665,766.949007911111,749.3683406999999,763.684277288889,0.004774706685750423,0.011090096062065274,0.0,0.012814740934841515,3,3,1,3,0.017818491489631078,0.023451677200291586,0.02004675419005867,0.016244535672051492,3,3,3,3,0.018447126142058144,0.025941692199479047,0.02004675419005867,0.02069063856983772,14.18337154471621,19.895955095925864,15.022402923825036,15.801115362852132,3.2857446447580143,3.851902499910043,0.0,4.794341485874176
9.97_213.9098n,214.91705019999998,9.965016667,35.432934987777784,29.38731955,29.99489341333333,34.33449829999999,0.10623342800376638,0.03589828428343116,0.0,0.08637524163761702,3,3,1,3,0.1919948563962952,0.14178888292600605,0.02444686179596035,0.12203438304007408,3,3,3,3,0.21942553659058336,0.1462626888030529,0.02444686179596035,0.1495094412133503,7.7748907726723955,4.298268374097523,0.7332810138603213,5.133331655173725,4.11967608625655,3.255353724032981,0.0,4.601865076846172
9.97_220.9359m/z,220.9358941,9.965016667,33.99449693777777,28.166860755555557,18.0818896,31.314743086666667,0.2107781581677697,0.07823953208786817,0.0,0.4487525667860539,3,3,1,3,0.4925722527813905,0.5564460516462449,0.3714222241060372,0.4004148903668561,3,3,3,3,0.5357750051754294,0.5619195963605683,0.3714222241060372,0.6014241021314104,18.213401772774002,15.82751102650611,6.716015651271824,18.833441244374292,3.70867739593838,3.0790490469298546,0.0,4.9491444991765015
9.97_230.8879m/z,230.8879426,9.965016667,10.910473157,9.996443742777778,9.737002554666669,9.998420417777778,0.0879469043740848,0.11425961344413932,0.0,0.09343289709836346,3,3,1,3,0.170379015677273,0.15415285459714892,0.2596525804423563,0.1625615899664334,3,3,3,3,0.191738538046322,0.19188111383055365,0.2596525804423563,0.18749927144553977,2.0919581725168195,1.9181287597086685,2.528237839093016,1.8746965439395427,3.9951352560513183,4.688058674000955,0.0,4.191359770637396
9.97_233.9665m/z,233.9664845,9.97215,44.45026663777778,41.95143253999999,53.22650474666667,46.093439017777776,0.02373196959933539,0.05351484734868951,0.0,0.015446425335678169,3,3,1,3,0.03448406926336532,0.1346251925663469,0.07250041720238311,0.11601322225486975,3,3,3,3,0.04186116833085713,0.1448716030154962,0.07250041720238311,0.11703700181399251,1.8607400940754986,6.077571280866248,3.8589438003579586,5.394637905936811,4.547379576280109,3.6166594555721163,0.0,3.070886663218269
9.97_239.9571m/z,239.9571454,9.97215,16.77206157,16.718891245555557,17.043391966666665,15.549148534444445,0.14196006286325533,0.07181633105095042,0.0,0.07073197817201411,3,3,1,3,0.12642941833875473,0.2949850483857472,0.4896741692937637,0.17329854513958487,3,3,3,3,0.19009749411713786,0.3036013243988921,0.4896741692937637,0.18717745185684898,3.188326875635349,5.07587752463171,8.345708803225504,2.910450001220969,4.947480048524449,3.236256277848224,0.0,3.6483562856409972
9.97_252.9733m/z,252.9732895,9.97215,288.23376885555564,293.0807281888888,298.34388096666675,280.7653700111111,0.005616059109605461,0.0024932140683576907,0.0,0.016169131292208514,3,3,1,3,0.026988943058923798,0.017383371234468068,0.04729105738107567,0.0307040390087202,3,3,3,3,0.02756706671665329,0.017561255987713083,0.04729105738107567,0.03470127977746193,7.945759536033526,5.146865692790435,14.108997594087446,9.742917656578186,3.172877340036077,3.0822483857221656,0.0,4.030064051171083
9.97_254.9377n,255.94495919999997,9.965016667,253.5035241222222,239.0442337111111,264.15121903333335,252.8062070333333,0.046594780803697014,0.017226874945631812,0.0,0.06258154829030146,3,3,1,3,0.05946021673953175,0.05263790407717151,0.14157292991429235,0.0963331995656228,3,3,3,3,0.07554198152588178,0.055385143910889556,0.14157292991429235,0.11487617474899417,19.150158535986833,13.239499285158205,37.39666201898099,29.041410016791595,4.783691531512796,3.4235669218025424,0.0,4.432899888246634
9.97_254.9687m/z,254.96873050000002,9.97215,84.52810541777778,85.47227615444446,79.17975080000002,82.162891,0.027572052531772702,0.044852845106157085,0.0,0.011381773632985457,3,3,1,3,0.04563717988504888,0.057417746556376825,0.03315863949658874,0.03048413441648704,3,3,3,3,0.05331951114437513,0.07285997072281351,0.03315863949658874,0.03253962541509924,4.506997258836118,6.227507538225055,2.6254928122069345,2.6735496961616287,4.288375987391387,4.778591791713307,0.0,3.5469824224790587
9.97_261.9613m/z,261.9612794,9.965016667,63.02912965444445,66.14949935,74.91958603333335,64.65374353444443,0.0718952556272067,0.0469708247097041,0.0,0.027436561682547957,3,3,1,3,0.07918123908878982,0.0638740410656403,0.0446985629750276,0.08939985524230121,3,3,3,3,0.10695137402267206,0.07928525396292083,0.0446985629750276,0.09351523423648507,6.74105201999598,5.244679855484816,3.3487978343739484,6.046109970889203,4.96329869621243,4.673640104579803,0.0,3.3734307714056952
9.97_269.9211m/z,269.92111919999996,9.97215,9.674555386444444,9.455438858333334,11.869681437666664,9.671953688222224,0.13771328181328282,0.11784543955700323,0.0,0.14888347740568722,3,3,1,3,0.13991691598240974,0.11290171210238742,0.19103442977174093,0.12765927232150512,3,3,3,3,0.19632037939504232,0.16320031930126142,0.19103442977174093,0.19612031932991028,1.8993123839451236,1.5431306408135548,2.2675178250168693,1.8968666458782462,4.998992369192076,4.992675773499381,0.0,4.9089751517659765
9.97_270.9218m/z,270.9218094,9.965016667,22.3244098,23.109025324444442,21.259764676666666,21.36222483555556,0.02856984872184,0.08459336009603305,0.0,0.112985698006532,3,3,1,3,0.08334426571586191,0.1395211881858257,0.107676154248173,0.16907161604687418,3,3,3,3,0.08810506729868049,0.16316310405579354,0.107676154248173,0.20334940203188426,1.9668936278323224,3.7705403036402965,2.28916970060462,4.34399564638089,3.4636270169058765,4.295396503763557,0.0,4.489317179910945
9.97_271.9173m/z,271.9173242,9.965016667,1147.5251899911113,1127.3488955777775,1145.0816259433334,1159.4789599255555,0.0024888191393425325,0.010702944490853437,0.0,0.02099826462698873,3,3,1,3,0.033790749564944024,0.021715422394304712,0.050636323541385767,0.03153917553929421,3,3,3,3,0.03388228116389336,0.0242097622982416,0.050636323541385767,0.03788992888675644,38.88077112992898,27.292848789123184,57.9827236925627,43.93257533726962,3.0216989258120326,3.9175486779487776,0.0,4.481898293218576
9.97_276.0277m/z,276.0277315,9.97215,98.45403348777779,95.83492218555556,110.83558786666669,104.50338612333331,0.0222717254701228,0.022287270992086185,0.0,0.005290230706749926,3,3,1,3,0.029320221426585594,0.03363228853970265,0.034250865559298585,0.05083435998698434,3,3,3,3,0.03681990141106472,0.04034666381118147,0.034250865559298585,0.05110889057900742,3.625067806541643,3.866619386791346,3.796214819207026,5.341052126513205,4.731519946362863,4.47257686377362,0.0,3.043315522631237
9.97_290.9208m/z,290.920836,9.97215,203.15951892777775,203.39499727777775,210.0806874033333,207.91880545666663,0.013460033871520307,0.03466318290705594,0.0,0.03889501581622763,3,3,1,3,0.08239963956760915,0.11565653596006654,0.0482231079595442,0.0590075569554307,3,3,3,3,0.08349175475874472,0.12073926685022641,0.0482231079595442,0.07067329080489317,16.962144731222576,24.557762852322682,10.130743668866199,14.69430620184501,3.1066577856174775,3.356423607696208,0.0,4.461951072960682
